    2938	000309658221_00_01	0.155	 26820	  6.013	1327.23	  3.797	 1	309658221	       	 6813.00	  9.840	   302.274000	 4.185990	 1.467769	  11.800000	   5.800000	 79.253749	-61.514580	 1.620120	 0.345153
    2939	000167415800_00_04	0.155	   450	  3.350	1417.03	 16.510	 4	167415800	       	 6203.67	  6.856	    77.024390	         	 1.324830	 -41.410800	 -14.191300	 99.410535	-70.603757	 2.347330	 0.102432
    2940	000325680697_00_04	0.155	  5930	  1.967	1411.52	  1.825	 4	325680697	       	 5773.74	  9.125	   110.197182	 3.510000	 1.146060	   2.074930	  49.096900	 36.853348	-12.038913	 1.291850	 0.531583
    2941	000260041674_00_03	0.154	   250	  1.933	1392.78	  9.914	 3	260041674	       	        	  5.535	   334.448151	         	         	  27.200000	   2.300000	 91.278090	-56.233100	         	
    2942	000241578848_00_03	0.154	  1090	  1.438	1392.78	 11.961	 3	241578848	       	        	  3.915	   364.964000	         	         	 -33.500000	 -11.100000	 25.681327	 -3.690214	         	
    2943	000350431335_00_01	0.154	   170	  1.580	1325.51	  0.575	 1	350431335	       	 5815.00	  8.927	   190.309200	 3.710790	 1.046060	  12.455600	 -13.125300	 85.010164	-56.898514	 2.363740	 0.079206
    2944	000348900258_00_99	0.153	   290	  0.436	1325.42	  0.259	99	348900258	       	 7328.00	  9.284	   243.111755	 4.183330	 1.660670	  24.664200	  -0.926538	106.437880	-60.573196	 1.728590	 0.321520
    2945	000142148228_00_03	0.153	  4560	  1.565	1386.21	  0.781	 3	142148228	       	 6583.00	  8.370	   186.721527	 3.802300	 1.369990	  38.762500	   1.993770	100.368763	-74.674037	 2.434570	 0.094940
    2946	000278988794_00_99	0.152	 90170	  4.314	1328.48	  7.593	99	278988794	       	 6021.00	 13.649	   942.377000	 4.300860	 1.114590	   8.920690	  10.686600	101.902407	-57.824760	 1.236930	 0.588956
    2947	000278956474_01_99	0.152	 34740	  3.292	1330.69	  5.674	99	278956474	       	 5710.00	 12.887	   547.059000	 4.358100	 1.017782	  -2.550810	   1.698810	101.421833	-57.138103	 1.106600	 0.751074
    2948	000302296720_00_01	0.152	   250	  1.507	1325.52	  0.393	 1	302296720	       	 7465.00	  8.352	   109.409000	 4.499970	 1.714130	  10.100000	  26.400000	320.288514	-27.730730	 1.219690	 0.944703
    2949	000261105201_02_04	0.151	  2230	  0.977	1411.17	  0.478	 4	261105201	       	 6342.00	  8.309	   227.326050	 3.479130	 1.256280	  66.287500	   3.959750	 82.827401	-79.008764	 3.382150	 0.032472
    2950	000035101462_00_04	0.150	 54240	  3.058	1413.83	  4.173	 4	 35101462	       	 5765.00	 10.058	             	 4.347730	 1.032236	   4.500000	   2.000000	 35.417608	-14.786723	 1.127810	 0.719561
    2951	000278988794_02_99	0.150	 90310	  4.280	1328.48	  7.592	99	278988794	       	 6021.00	 13.649	   942.377000	 4.300860	 1.114590	   8.920690	  10.686600	101.902407	-57.824760	 1.236930	 0.588956
    2952	000294273900_00_01	0.149	 10840	  0.564	1325.50	  0.236	 1	294273900	       	 6770.00	  8.868	   157.449371	 4.116420	 1.450530	 -19.985300	  29.735900	108.710955	-59.267834	 1.744880	 0.273042
    2953	000231742782_00_04	0.148	  2760	  4.250	1414.94	 13.451	 4	231742782	       	 4922.00	 11.245	   150.426000	 4.505500	 0.807626	           	           	 78.083298	-67.132294	 0.831900	 1.402810
    2954	000207206762_00_04	0.148	   600	  5.588	1421.63	 11.853	 4	207206762	       	 8120.00	  8.152	   273.048828	 3.853750	 1.977150	  12.005800	  -2.114480	 48.423204	-56.064788	 2.756490	 0.094400
    2955	000257719469_01_99	0.148	   100	  4.888	1325.76	  1.254	99	257719469	       	 7000.00	  8.854	   204.994324	 4.079740	 1.539090	  -2.877300	  -4.611530	 77.804267	-57.187285	 1.874890	 0.233527
    2956	000144598282_00_04	0.147	 76920	  1.791	1411.23	  0.661	 4	144598282	       	 4468.00	 11.363	   106.081000	 4.556630	 0.700622	 -27.540000	  78.860000	 53.008560	-27.047503	 0.730533	 1.797070
    2957	000231058925_01_03	0.147	 11770	  0.464	1386.11	  0.369	 3	231058925	       	 2912.00	 13.133	             	         	         	           	           	 30.777441	-55.761688	         	
    2958	000401889161_00_04	0.147	   320	  3.039	1417.01	 16.492	 4	401889161	       	 7277.00	  7.449	   165.897949	 3.779520	 1.641310	 -25.610800	 -24.235200	 52.360329	-42.469015	 2.735570	 0.080176
    2959	000164767175_00_03	0.147	   650	  3.397	1393.08	 10.768	 3	164767175	 -0.350	 5784.00	  9.433	   100.751610	         	 0.997062	-110.794000	 -87.174500	 26.209635	-18.400947	 0.929557	 1.241350
    2960	000246851137_00_02	0.147	   200	  3.007	1356.18	  5.001	 2	246851137	       	 3463.00	  4.576	   220.327560	         	         	 -39.107700	  28.506100	  5.842304	-29.847235	         	
    2961	000277103567_00_02	0.146	   240	  3.403	1354.19	  0.668	 2	277103567	       	10116.00	  6.299	   209.309235	         	 2.394610	  11.481400	  -6.044660	 84.229028	-66.560257	 8.114960	 0.004481
    2962	000260160482_00_04	0.146	   670	  0.332	1410.97	  0.265	 4	260160482	       	 5907.90	 10.301	   221.313000	 3.910000	 1.317510	  -2.840900	   7.106630	 92.792954	-59.748245	 2.098270	 0.142617
    2963	000375064476_00_04	0.146	   630	  2.489	1417.01	 16.517	 4	375064476	       	 6011.96	  7.712	    76.693000	         	 1.062300	 -19.864200	  22.792700	100.316556	-64.359633	 1.471170	 0.333625
    2964	000350146296_00_99	0.145	   320	  8.980	1327.02	  2.661	99	350146296	       	 7690.00	  9.154	   208.576340	 4.331450	 1.804880	  14.006200	  -1.370300	115.739541	-63.702000	 1.519540	 0.514413
    2965	000276936320_00_99	0.144	 13980	  9.473	1326.39	  2.901	99	276936320	       	 9653.00	 12.269	             	         	 2.460716	   0.660817	  -0.163882	 83.650415	-69.760147	 2.381870	
    2966	000339633702_00_01	0.144	   520	  1.390	1325.63	  0.445	 1	339633702	       	 5895.00	  9.446	   113.967979	 4.373830	 1.070120	  27.552600	  -0.741569	110.116058	-58.490734	 1.114330	 0.773377
    2967	000214912513_00_01	0.143	  6830	  2.612	1325.82	  6.852	 1	214912513	       	 4192.00	  8.010	   480.585200	 1.724210	 0.655857	  -1.538170	  12.785000	342.048238	-38.047516	18.146400	 2.068660
    2968	000212320065_00_01	0.143	  5810	  2.240	1330.09	 21.941	 1	212320065	       	58450.00	 11.076	  1301.653930	 5.000990	 0.500000	 -10.627700	  -3.971350	309.710442	-26.965071	 0.370000	 9.871080
    2969	000394585218_00_01	0.142	 84630	  4.403	1327.14	  3.964	 1	394585218	       	 5794.00	 10.259	   199.077000	 4.342320	 1.040160	  -6.200000	  16.100000	341.025147	-65.765319	 1.139210	 0.703540
    2970	000370236000_00_03	0.142	   320	  0.811	1386.17	  0.225	 3	370236000	       	 8650.00	  8.215	   114.744278	 4.596010	 2.163750	  24.288500	   8.932260	105.259201	-74.017586	 1.226910	 1.171570
    2971	000066573768_01_04	0.142	 13420	  2.297	1411.46	  0.827	 4	 66573768	       	 5647.00	 11.208	   312.811000	 4.370170	 1.001817	  -8.779670	  -0.855057	 37.735191	-16.745137	 1.082740	 0.789257
    2972	000052368076_01_02	0.141	  1090	  2.799	1361.91	  9.147	 2	 52368076	       	 5154.00	 10.138	   110.608887	 4.470720	 0.871105	-122.689000	-120.164000	 23.594697	-66.675830	 0.899270	 1.197840
    2973	000150107214_00_04	0.141	  4310	  6.741	1417.06	 16.435	 4	150107214	       	 5039.00	 11.349	   177.459000	 4.488240	 0.839385	  29.954900	  -0.555543	 92.493776	-60.853732	 0.865117	 1.296390
    2974	000150269856_00_04	0.140	  1710	  5.121	1417.03	 16.486	 4	150269856	 -0.550	 5726.60	 10.528	   203.873184	 4.090000	 1.031430	  25.052300	  61.949500	 94.411843	-64.992928	 1.279360	 0.492563
    2975	000277715787_00_01	0.140	   120	  0.380	1325.35	  0.329	 1	277715787	       	 7823.00	  7.952	   193.542435	 3.978480	 1.859050	  18.264000	  -3.919250	329.819036	-62.476913	 2.315370	 0.149772
    2976	000373844472_00_01	0.140	 10470	  1.443	1326.06	  0.919	 1	373844472	       	 5616.00	 10.975	   188.618000	 4.376200	 0.994062	  52.834000	 -19.021000	 81.516837	-67.233034	 1.071080	 0.809007
    2977	000471013491_00_01	0.140	 13660	  4.364	1335.40	 11.879	 1	471013491	       	        	  5.930	             	         	         	           	           	351.055253	-51.891174	         	
    2978	000370041241_00_99	0.140	    60	  0.480	1325.39	  0.329	99	370041241	       	 7250.00	  6.688	    99.132370	 3.902510	 1.631190	  62.052200	  29.042100	 65.982803	-66.737144	 2.367060	 0.122992
    2979	000167007869_00_01	0.140	  1190	  1.020	1325.38	  0.551	 1	167007869	       	 4833.00	  8.473	   436.737600	 2.382380	 0.784190	  -4.852400	  -4.426680	 94.804987	-67.598130	 9.445760	 1.481940
    2980	000141152931_01_99	0.139	  1260	  1.234	1326.11	  0.836	99	141152931	       	 7776.00	  8.163	   138.161100	 4.301260	 1.839930	 -20.897800	  -9.538710	 80.586807	-75.010138	 1.588500	 0.459028
    2981	000152965017_00_04	0.138	   490	 10.359	1421.66	 11.698	 4	152965017	       	 6061.42	  7.682	    55.990414	         	 1.090920	-121.369000	  -2.222330	 46.895852	-47.039693	 1.075210	 0.877633
    2982	000051912829_00_01	0.138	  2630	  1.470	1325.90	  0.835	 1	 51912829	       	 6082.00	  9.481	   270.411041	 3.776540	 1.138990	  16.143100	  22.679100	 14.298400	-67.496272	 2.286680	 0.095258
    2983	000047382919_00_02	0.138	   910	  6.442	1366.30	 13.423	 2	 47382919	       	 5839.00	 10.226	   129.273911	 4.607100	 1.053000	   2.403030	  52.911600	341.491429	-24.994531	 0.845038	 1.745020
    2984	000471015812_01_03	0.138	  5380	  5.911	1388.51	  4.027	 3	471015812	       	 3574.00	 11.918	             	 4.829820	 0.449000	           	           	 20.294500	-35.141700	 0.427000	 5.767170
    2985	000308991822_00_04	0.138	255720	  3.000	1418.65	  8.224	 4	308991822	       	 6211.00	  9.043	   118.423485	 4.284050	 1.195160	 171.253000	 -17.148200	123.113165	-65.544838	 1.305870	 0.536693
    2986	000270371961_00_04	0.138	156180	  3.516	1412.80	  2.368	 4	270371961	       	 7832.00	  6.644	    79.491300	 4.247880	 1.862700	  -6.400000	  25.100000	 32.463971	  3.769337	 1.699600	 0.379405
    2987	000088532113_00_04	0.136	   400	 15.143	1417.20	 16.119	 4	 88532113	       	 8498.00	  6.978	   158.202972	 3.934740	 2.113460	  30.041900	  44.970400	 48.341674	-27.573985	 2.596210	 0.120774
    2988	000231744905_00_99	0.136	   200	  2.501	1325.75	  0.736	99	231744905	       	 7381.00	 10.308	   330.058380	 4.375300	 1.681120	  11.740200	   3.413650	 78.322924	-67.928772	 1.394320	 0.620171
    2989	000041833926_00_99	0.135	  4510	  1.000	1354.37	  0.511	99	 41833926	 -1.272	 6671.55	 10.841	   329.413000	 0.048682	         	 -37.862200	  23.825600	 19.562341	-39.212479	         	
    2990	000041364284_00_03	0.135	   150	  2.285	1386.81	  1.011	 3	 41364284	       	 7246.00	  7.688	   127.435623	 4.080610	 1.629700	  66.061000	  -1.889590	 92.839097	-69.760255	 1.927360	 0.227625
    2991	000279431011_01_99	0.135	   270	  3.010	1354.67	  0.804	99	279431011	       	 8775.00	  8.168	   259.067000	 4.015830	 2.203550	   5.500000	  10.800000	105.144181	-58.393387	 2.414690	 0.156509
    2992	000260657291_00_01	0.135	   870	  1.382	1325.46	  0.369	 1	260657291	       	 3901.00	 11.989	             	 4.638140	 0.604567	   5.597350	 -54.796700	 98.417017	-54.718269	 0.617824	 2.563600
    2993	000279741291_01_03	0.135	 10580	  7.500	1389.53	  4.322	 3	279741291	       	29300.00	 13.710	             	 5.402310	 0.470000	           	           	 51.791963	-63.881763	 0.226000	40.716700
    2994	000201234926_00_01	0.134	129970	  3.626	1332.87	 14.094	 1	201234926	       	 4186.00	 11.406	    90.110600	 4.588620	 0.654959	-114.366000	  59.729400	359.873152	-53.609232	 0.680787	 2.075780
    2995	000370041241_05_99	0.134	    50	  0.455	1325.39	  0.329	99	370041241	       	 7250.00	  6.688	    99.132370	 3.902510	 1.631190	  62.052200	  29.042100	 65.982803	-66.737144	 2.367060	 0.122992
    2996	000177022232_01_99	0.133	    90	  1.009	1325.53	  0.276	99	177022232	       	 6320.00	  8.366	    85.910194	 4.375570	 1.245850	   1.419690	 -31.998600	102.433112	-67.683075	 1.199950	 0.721068
    2997	000092563111_00_01	0.133	   440	  1.909	1329.26	 13.690	 1	 92563111	 -1.260	 5565.50	  8.541	   109.768555	 3.430000	 1.298710	 -50.936000	 -56.695400	315.192693	-33.933506	 1.923180	 0.182580
    2998	000029831208_00_03	0.133	  2060	  1.406	1387.36	  1.843	 3	 29831208	       	 5080.00	 11.040	   153.950000	 4.481590	 0.850667	  34.124100	  10.881400	 66.582618	-67.806508	 0.877602	 1.258540
    2999	000349518145_00_99	0.133	 32460	  3.576	1327.58	  4.140	99	349518145	       	 5884.00	 12.510	   525.381000	 4.325710	 1.066644	  15.908800	   0.768179	111.255921	-61.316555	 1.175890	 0.656023
    3000	000237928815_00_04	0.132	   780	  2.969	1417.63	  8.675	 4	237928815	       	 5384.00	 10.178	   111.855621	 4.547580	 0.933993	  33.056200	  30.261900	 57.999569	-59.882613	 0.852304	 1.508550
    3001	000348962012_00_03	0.132	   180	  7.393	1393.62	  8.018	 3	348962012	       	 6740.00	  8.488	   115.238304	 4.279590	 1.438260	 -45.113400	  79.944800	106.651317	-61.459766	 1.439920	 0.481751
    3002	000260502102_04_99	0.132	164790	  3.340	1327.04	  7.315	99	260502102	 -0.477	 5177.92	 10.939	   119.571000	 4.457030	 0.792699	 -16.918100	 -52.774600	 96.515981	-59.016186	 0.868123	 1.211610
    3003	000425997655_00_04	0.132	   750	  2.630	1413.67	 16.032	 4	425997655	 -0.190	 4813.00	  8.697	             	 4.380000	 0.753374	 -44.048900	-102.403000	 55.459877	-62.767049	 0.734392	 1.902070
    3004	000260502102_01_99	0.132	164780	  3.335	1327.04	  7.315	99	260502102	 -0.477	 5177.92	 10.939	   119.571000	 4.457030	 0.792699	 -16.918100	 -52.774600	 96.515981	-59.016186	 0.868123	 1.211610
    3005	000300039094_03_99	0.131	   290	  0.414	1325.31	  0.221	99	300039094	       	 7154.00	  9.483	   249.143845	 4.206230	 1.595690	   0.489983	  -8.035770	107.713264	-69.077766	 1.650340	 0.355000
    3006	000349518145_01_99	0.131	 32340	  3.533	1327.58	  4.140	99	349518145	       	 5884.00	 12.510	   525.381000	 4.325710	 1.066644	  15.908800	   0.768179	111.255921	-61.316555	 1.175890	 0.656023
    3007	000167006378_00_04	0.130	  1570	  6.318	1417.05	 16.414	 4	167006378	       	 6587.00	 10.024	   171.225647	 4.505780	 1.371820	  34.001600	  -9.597430	 94.831880	-68.948850	 1.083860	 1.077400
    3008	000177313167_00_01	0.130	  2010	  1.052	1325.36	  0.300	 1	177313167	       	 3141.00	 12.856	             	         	         	  99.565900	 -43.792200	103.849803	-74.048524	         	
    3009	000279510954_01_02	0.129	   150	  4.897	1356.17	  2.506	 2	279510954	       	        	  5.520	   643.966400	         	         	  -2.557380	  -6.472750	105.507194	-59.460567	         	
    3010	000038465962_00_04	0.129	   330	  0.707	1411.04	  0.252	 4	 38465962	  0.030	 5664.80	  9.696	   140.977900	 3.970000	 1.088110	 -90.251100	  47.445900	 55.082170	 -6.051557	 1.389210	 0.405853
    3011	000277300045_00_02	0.128	   430	  2.677	1354.73	  0.689	 2	277300045	       	 7328.00	  9.728	   260.570000	 4.143360	 1.660668	  -0.083197	   3.232530	 84.539893	-69.105934	 1.809990	 0.280064
    3012	000262874158_00_99	0.128	   420	  0.581	1325.70	  0.432	99	262874158	       	 7522.00	  8.478	   258.911346	 3.840680	 1.736870	  15.577000	  -8.069370	 52.708537	-65.158440	 2.622750	 0.096271
    3013	000281461138_00_99	0.128	  4070	  1.840	1325.56	  0.651	99	281461138	       	 2824.00	 12.966	             	         	         	 -65.116800	  94.636100	  5.988866	-55.528771	         	
    3014	000318805118_00_04	0.127	   360	  3.574	1416.89	 16.778	 4	318805118	       	 8642.66	  3.445	    25.138260	         	         	-145.000000	-146.000000	 40.825085	  3.235846	         	
    3015	000214664575_01_02	0.127	 17340	  1.935	1359.08	 11.992	 2	214664575	  0.200	 5135.00	  6.567	    39.030100	 4.480000	 0.911229	 -96.950000	 305.140000	349.777365	-13.455282	 0.894365	 1.273750
    3016	000309698515_01_99	0.127	    80	  2.442	1325.82	  0.672	99	309698515	       	 7383.00	  8.983	   224.207581	 4.178520	 1.681900	  -5.459410	  -3.710870	 79.285762	-62.390629	 1.749260	 0.314222
    3017	000260972404_00_99	0.127	  1060	  3.691	1347.64	 23.394	99	260972404	       	        	  4.696	   289.991516	         	         	  -1.342340	 -17.757000	 75.055130	-78.300087	         	
    3018	000149625254_00_03	0.127	  5540	  9.920	1392.95	  9.958	 3	149625254	       	 4167.00	 10.974	             	 4.591190	 0.652101	-164.916000	 -11.129200	 87.093374	-64.360561	 0.677294	 2.098860
    3019	000143855290_00_01	0.126	   750	  4.785	1329.69	  7.639	 1	143855290	       	 5054.00	 10.159	   104.655000	 4.485850	 0.843506	 -82.270000	  28.040000	331.721108	-50.521168	 0.869632	 1.282570
    3020	000038699825_00_04	0.126	295380	  2.000	1410.98	  1.042	 4	 38699825	       	 7350.00	  8.557	             	         	         	  15.219000	  -6.009790	 66.397545	-60.756911	         	
    3021	000382069435_00_03	0.125	131100	 12.020	1387.39	  5.491	 3	382069435	       	 4407.00	 10.278	   358.605621	 2.974070	 0.689475	  -3.243490	   3.470250	 79.656472	-58.053280	 4.350760	 1.851340
    3022	000307291318_00_99	0.125	  3750	  4.568	1365.83	 14.158	99	307291318	       	 9631.00	  5.466	   126.374000	 3.662500	 2.454440	  36.343000	 -17.144400	124.953997	-71.514870	 3.827730	 0.043765
    3023	000231840927_00_99	0.125	  3130	  1.325	1325.79	  0.818	99	231840927	 -0.050	 5726.40	  9.968	   138.985016	 4.000000	 1.040990	   9.337520	  25.950100	 25.176324	-65.419434	 1.069550	 0.850831
    3024	000153065527_00_04	0.125	  2420	  2.209	1414.92	 13.179	 4	153065527	       	 3349.00	 11.222	    44.065920	 4.941380	 0.304000	-415.870000	  39.430000	 49.262400	-42.242400	 0.309000	10.303800
    3025	000309658221_01_99	0.124	 26360	  6.025	1327.23	  3.798	99	309658221	       	 6813.00	  9.840	   302.274000	 4.185990	 1.467769	  11.800000	   5.800000	 79.253749	-61.514580	 1.620120	 0.345153
    3026	000037745685_00_03	0.124	   560	  9.317	1387.74	  6.375	 3	 37745685	 -0.750	 5381.00	 10.997	   214.771000	 4.670000	 0.762704	  -7.055090	  37.951700	  4.455448	-11.142619	 0.678822	 2.438310
    3027	000309658221_00_99	0.124	 26020	  6.035	1327.23	  3.798	99	309658221	       	 6813.00	  9.840	   302.274000	 4.185990	 1.467769	  11.800000	   5.800000	 79.253749	-61.514580	 1.620120	 0.345153
    3028	000381975502_00_99	0.124	   210	  1.410	1325.45	  0.516	99	381975502	       	 4735.00	  9.499	   277.968500	 3.129150	 0.759460	 -22.991100	 -24.685900	 77.156772	-56.076329	 3.947130	 1.567330
    3029	000279741942_00_02	0.123	     0	  4.500	1357.76	 14.217	 2	279741942	       	 6786.33	  7.458	   106.427811	         	 1.390280	  49.225200	  40.333900	 51.819840	-61.259124	 1.927450	 0.194157
    3030	000441456935_00_01	0.121	  2040	  1.354	1325.68	 13.630	 1	441456935	       	 5709.05	  9.229	    93.224450	         	 1.044930	-136.777000	-138.110000	311.981537	-30.241703	 1.049830	 0.903088
    3031	000382069441_00_04	0.121	 12300	 10.860	1412.10	  2.746	 4	382069441	       	 5089.00	 11.308	   178.476000	 4.480090	 0.853149	 -40.151500	   7.517700	 79.673880	-58.070589	 0.880404	 1.250200
    3032	000167415965_00_02	0.121	   410	  3.486	1355.23	 18.577	 2	167415965	 -0.360	 5346.17	  7.965	    38.692802	 4.500770	 0.981012	 298.658000	-149.680000	 99.460653	-70.932628	 0.900064	 1.345410
    3033	000350431335_00_99	0.120	   190	  1.558	1325.51	  0.575	99	350431335	       	 5815.00	  8.927	   190.309200	 3.710790	 1.046060	  12.455600	 -13.125300	 85.010164	-56.898514	 2.363740	 0.079206
    3034	000271725679_00_02	0.120	 67170	  4.297	1364.80	 11.117	 2	271725679	       	 3242.00	 13.410	             	         	         	           	           	110.767733	-74.609825	         	
    3035	000175315456_00_02	0.120	   270	  4.306	1356.14	  2.506	 2	175315456	       	 3271.00	  3.576	   245.098038	         	         	 -46.000000	  22.000000	347.540591	-40.591592	         	
    3036	000077350951_00_04	0.119	 13900	  1.009	1411.03	  0.419	 4	 77350951	       	 3074.00	 12.783	             	         	         	           	           	 72.002716	-38.360233	         	
    3037	000200375020_00_04	0.119	 11380	  3.153	1410.95	  0.520	 4	200375020	       	 5476.00	 11.088	   143.996918	 4.648550	 0.958376	  16.786800	  20.967700	 77.751870	-46.756469	 0.768611	 2.110650
    3038	000388131924_00_01	0.119	   380	  0.929	1325.37	  0.610	 1	388131924	       	 4849.00	  6.477	   208.792419	 2.251590	 0.788343	  18.365800	  30.915300	 51.993767	-77.613275	11.166700	 1.467830
    3039	000279614617_03_99	0.118	  3320	  5.055	1332.87	 26.182	99	279614617	 -0.109	 5522.77	  9.120	   253.112300	 4.187380	 0.921858	 -16.633400	   3.467590	106.301281	-57.570484	 3.089840	 0.031250
    3040	000206539783_00_02	0.118	123760	  2.896	1355.68	  8.675	 2	206539783	       	 4033.00	 14.840	             	         	         	           	           	 17.559684	-56.327038	         	
    3041	000029986808_00_01	0.117	  3720	  1.621	1325.63	  1.059	 1	 29986808	       	 5654.00	 10.379	   210.742462	 4.175260	 1.003570	  62.748600	  33.471800	 72.911997	-68.270624	 1.356310	 0.402227
    3042	000260640910_00_99	0.115	    30	  2.614	1325.36	  0.719	99	260640910	       	10568.00	  5.722	   222.222229	         	 2.402880	   3.200000	  -0.800000	 97.992940	-58.753841	 5.414420	 0.015138
    3043	000235037759_00_01	0.115	 67660	  1.496	1326.07	  6.241	 1	235037759	       	 3426.00	 13.108	   123.760727	 4.900550	 0.353000	 -36.140000	 190.300000	353.833100	-64.556200	 0.349000	 8.304210
    3044	000276666216_01_99	0.114	  1510	 13.741	1326.92	  2.999	99	276666216	       	 5481.00	 10.640	   159.565000	 4.403300	 0.959682	  24.159500	  86.003500	 83.422774	-71.276757	 1.020060	 0.904170
    3045	000349154435_00_04	0.114	 39000	  3.073	1412.49	  4.432	 4	349154435	       	 5327.00	 12.130	             	         	         	   0.984319	   4.898660	108.180231	-62.016541	         	
    3046	000349518145_00_01	0.114	 33430	  3.504	1327.58	  4.140	 1	349518145	       	 5884.00	 12.510	   525.381000	 4.325710	 1.066644	  15.908800	   0.768179	111.255921	-61.316555	 1.175890	 0.656023
    3047	000141183901_00_04	0.113	   720	  4.251	1417.08	 16.439	 4	141183901	 -0.440	 6198.35	  9.092	   160.325000	 4.105000	 1.169349	  57.460000	   8.340000	 81.458398	-73.130675	 1.590490	 0.290639
    3048	000391821647_00_99	0.112	   470	  2.959	1325.59	  1.998	99	391821647	       	 6636.00	 10.800	   212.237686	 4.604520	 1.393830	  22.901900	   5.999930	 82.764753	-70.357293	 0.975121	 1.503260
    3049	000055270064_00_99	0.112	   650	  1.456	1326.17	  0.947	99	 55270064	 -0.063	 5552.51	 11.837	             	 4.708360	 0.935512	   6.207520	   4.428830	 76.282276	-63.138906	 0.712666	 2.584590
    3050	000294874367_00_04	0.112	  1120	  2.882	1417.01	 16.540	 4	294874367	 -0.078	 5597.22	  9.776	   138.099869	 4.470480	 1.004830	 142.284000	  36.961700	 71.858441	-67.160499	 1.199480	 0.582255
    3051	000220558408_00_02	0.111	   350	  5.025	1356.61	  9.709	 2	220558408	       	 6374.00	  9.141	   167.242279	 4.150740	 1.271510	  11.600400	  42.006600	 44.426437	-60.024113	 1.570380	 0.328326
    3052	000029986808_00_99	0.111	  3790	  1.596	1325.63	  1.059	99	 29986808	       	 5654.00	 10.379	   210.742462	 4.175260	 1.003570	  62.748600	  33.471800	 72.911997	-68.270624	 1.356310	 0.402227
    3053	000309698515_00_99	0.111	   120	  2.470	1325.82	  0.672	99	309698515	       	 7383.00	  8.983	   224.207581	 4.178520	 1.681900	  -5.459410	  -3.710870	 79.285762	-62.390629	 1.749260	 0.314222
    3054	000300871376_00_01	0.111	   370	  0.884	1325.58	  0.299	 1	300871376	       	 6665.00	  7.855	   135.978455	 3.834990	 1.406540	  39.195100	 -36.756600	117.696561	-70.778320	 2.375720	 0.104898
    3055	000279224984_00_04	0.111	 11120	  1.178	1410.91	  0.532	 4	279224984	       	 6510.00	 11.570	   373.082000	 4.221910	 1.336145	  -2.671760	  -3.196990	 52.040160	 -1.301414	 1.483140	 0.409547
    3056	000308991822_00_02	0.110	251030	  3.500	1361.07	  8.225	 2	308991822	       	 6211.00	  9.043	   118.423485	 4.284050	 1.195160	 171.253000	 -17.148200	123.113165	-65.544838	 1.305870	 0.536693
    3057	000350027679_03_02	0.110	  6810	  3.084	1359.18	  7.248	 2	350027679	       	 5197.00	  9.299	    64.241560	 4.585770	 0.882978	 179.520000	 -29.789300	114.922156	-64.121809	 0.793059	 1.770250
    3058	000231840927_00_01	0.110	  3120	  1.333	1325.79	  0.818	 1	231840927	 -0.050	 5726.40	  9.968	   138.985016	 4.000000	 1.040990	   9.337520	  25.950100	 25.176324	-65.419434	 1.069550	 0.850831
