    4442	000092629854_00_01	0.005	 13450	  3.798	1325.69	 17.758	 1	 92629854	       	 3462.00	 11.404	    60.968930	 4.881920	 0.376000	-586.430000	  19.100000	315.821300	-30.374100	 0.368000	 7.544740
    4443	000234334772_01_99	0.005	   430	  7.332	1347.33	 26.441	99	234334772	       	 3134.00	  3.782	   282.485870	         	         	   1.100000	 -20.600000	 36.360305	-66.493965	         	
    4444	000349270369_03_99	0.005	   190	  0.475	1325.51	  0.221	99	349270369	       	 7854.00	  8.403	   265.039734	 3.912540	 1.871630	  38.664000	  -4.752030	109.048294	-60.525005	 2.506410	 0.118868
    4445	000350480660_02_03	0.005	  1690	  2.804	1392.69	  9.974	 3	350480660	  0.072	 6100.75	 11.251	   403.114000	 4.391560	 1.175420	  22.455800	   3.450320	 85.964450	-57.163485	 1.535300	 0.324798
    4446	000349094313_00_99	0.005	   780	  6.040	1347.42	 23.565	99	349094313	       	 3917.00	  8.322	             	         	         	   5.509830	  -2.498070	107.882536	-64.946426	         	
    4447	000153835701_00_04	0.005	  3070	  2.774	1417.45	  9.532	 4	153835701	       	 5094.00	  9.990	   102.764000	 4.479250	 0.854529	  20.800000	   2.600000	 67.613808	-42.812967	 0.881971	 1.245560
    4448	000349644606_00_03	0.005	   370	  1.709	1386.19	  0.385	 3	349644606	       	 6336.00	  9.797	   203.434860	 4.231400	 1.253430	   6.193800	 -41.928400	112.116858	-60.865479	 1.420900	 0.436928
    4449	000077030554_00_02	0.005	 75620	  9.096	1355.90	 10.288	 2	 77030554	       	 5847.00	  8.156	    68.609700	         	         	   2.800000	  50.930000	354.015090	-32.623428	         	
    4450	000220558936_02_99	0.005	   170	  0.514	1325.55	  0.252	99	220558936	       	 6170.00	  8.849	   100.867249	 4.403130	 1.176750	  52.809200	  24.554000	 44.723964	-62.476248	 1.129770	 0.816045
    4451	000261105201_01_01	0.005	  1300	  0.437	1326.12	  0.956	 1	261105201	       	 6342.00	  8.309	   227.326050	 3.479130	 1.256280	  66.287500	   3.959750	 82.827401	-79.008764	 3.382150	 0.032472
    4452	000260654645_02_99	0.005	  3480	  1.015	1325.44	  0.273	99	260654645	       	 6826.00	 12.443	   909.510000	 4.184690	 1.472903	   6.051200	  -1.026830	 98.188448	-57.805508	 1.625390	 0.343004
    4453	000272431317_00_02	0.005	  6840	  3.774	1356.46	  3.011	 2	272431317	       	 3579.00	 12.630	             	         	         	 137.244000	 -25.340300	120.205588	-74.890158	         	
    4454	000349375972_02_99	0.005	   190	  1.102	1325.36	  0.302	99	349375972	       	 7376.00	  8.676	   229.805634	 3.922470	 1.679180	  23.468400	 -14.265600	110.218195	-63.754810	 2.347090	 0.129870
    4455	000220557560_01_02	0.005	  8890	 12.974	1355.44	 16.582	 2	220557560	       	 3170.00	 11.907	             	         	         	           	           	 44.361777	-63.691494	         	
    4456	000349375972_01_02	0.005	   240	  0.501	1354.18	  0.226	 2	349375972	       	 7376.00	  8.676	   229.805634	 3.922470	 1.679180	  23.468400	 -14.265600	110.218195	-63.754810	 2.347090	 0.129870
    4457	000167344196_00_99	0.005	   200	  2.621	1325.80	  0.673	99	167344196	       	 7062.00	  8.589	   207.292343	 3.940460	 1.561940	  23.573700	 -14.374900	 98.933983	-70.097054	 2.217270	 0.143288
    4458	000206544316_00_02	0.005	 66500	  0.996	1354.32	  0.322	 2	206544316	       	 3112.00	 11.600	             	         	         	 -43.107100	  93.016800	 18.417991	-59.659624	         	
    4459	000141865875_03_99	0.005	   420	  0.500	1325.45	  0.223	99	141865875	       	 7365.00	  7.672	   115.528404	         	 1.852540	  17.588500	 -14.680400	 93.802432	-77.052317	 1.864860	 0.285646
    4460	000025153167_00_99	0.005	  1540	  2.116	1325.71	  0.747	99	 25153167	       	 3000.00	 13.549	             	         	         	  83.880400	  19.466600	 63.075041	-70.166369	         	
    4461	000198011271_03_03	0.005	   770	 14.267	1386.55	  1.975	 3	198011271	       	 5860.00	 11.015	   328.048340	 4.118840	 1.059260	  24.753400	  22.210700	 60.654691	-55.040984	 1.486940	 0.322198
    4462	000009054370_01_02	0.005	  1890	  4.686	1361.62	 14.444	 2	  9054370	       	 6361.00	  7.602	    95.115290	 4.032830	 1.265320	  -1.061670	  49.626600	356.161902	 -8.848786	 1.794320	 0.219029
    4463	000238876720_00_02	0.005	 33490	  5.200	1356.99	 14.398	 2	238876720	       	        	 13.540	             	         	         	   7.945810	  77.294500	 39.635656	-75.468491	         	
    4464	000237939392_02_99	0.005	   760	  7.422	1347.33	 45.570	99	237939392	       	        	  3.455	   162.601624	         	         	 -13.400000	   9.600000	 59.686486	-61.400227	         	
    4465	000139804696_02_01	0.005	  3370	  5.588	1325.92	  0.771	 1	139804696	       	 3043.00	 12.474	             	         	         	 -55.013800	  99.002900	324.647131	-50.852993	         	
    4466	000381949031_01_01	0.005	   240	  1.096	1328.49	  6.858	 1	381949031	       	 3535.00	  5.733	   673.447754	         	         	 -15.277000	  10.854400	 76.347939	-57.195005	         	
    4467	000287585437_00_02	0.005	  1090	  1.689	1366.26	 14.830	 2	287585437	       	 6975.00	  9.087	   188.001000	 4.170820	 1.529801	  -0.900000	  -7.100000	124.735045	-73.129639	 1.683150	 0.320826
    4468	000237916759_00_99	0.005	  1100	  4.943	1347.52	 23.614	99	237916759	       	 5059.00	 10.635	   135.406000	 4.485040	 0.844882	 -55.000000	 -44.170000	 56.346963	-63.261877	 0.871150	 1.277960
    4469	000381949031_00_01	0.005	   670	  5.119	1335.43	 13.984	 1	381949031	       	 3535.00	  5.733	   673.447754	         	         	 -15.277000	  10.854400	 76.347939	-57.195005	         	
    4470	000038699825_00_99	0.005	  2430	  3.000	1354.69	  1.042	99	 38699825	       	 7350.00	  8.557	             	         	         	  15.219000	  -6.009790	 66.397545	-60.756911	         	
    4471	000031945773_00_99	0.005	   290	  1.043	1325.46	  0.297	99	 31945773	       	 5448.00	 10.543	   184.850100	 4.333920	 0.951024	  17.134300	 -18.432600	 54.795284	-69.314913	 1.099890	 0.714733
    4472	000425997655_04_99	0.005	   340	  3.763	1335.73	 12.167	99	425997655	 -0.190	 4813.00	  8.697	             	 4.380000	 0.753374	 -44.048900	-102.403000	 55.459877	-62.767049	 0.734392	 1.902070
    4473	000278634010_00_01	0.005	  2420	  2.852	1335.31	 16.001	 1	278634010	       	 4907.00	  8.428	    53.004547	 4.274260	 0.803624	 -39.924900	  93.297600	333.896764	-39.014106	 1.082960	 0.632726
    4474	000364589441_00_03	0.005	 11930	  2.961	1387.65	 13.550	 3	364589441	       	 3093.00	 13.069	             	         	         	  82.432100	 -45.790900	 85.986691	-77.011700	         	
    4475	000231907973_01_02	0.005	  1800	  3.672	1357.65	  8.763	 2	231907973	       	 4015.00	  9.717	    44.497684	         	 0.627384	 -56.272900	  88.003500	  6.311069	-61.513422	 0.646331	 2.323640
    4476	000441420236_04_01	0.005	  1990	  3.535	1334.05	 13.272	 1	441420236	       	 3588.00	  6.755	     8.600031	 4.601980	 0.710000	-360.112000	 281.376000	311.289700	-31.340900	 0.698000	 2.087820
    4477	000332967101_00_04	0.005	  1040	  4.627	1417.00	 16.505	 4	332967101	 -0.420	 5215.90	  9.035	    72.228240	 4.440000	 0.898117	-116.466000	  20.715100	 35.737387	 -3.921294	 1.001720	 0.893499
    4478	000220539110_09_99	0.005	  1310	  0.712	1325.97	  0.773	99	220539110	       	 3565.00	  9.929	    36.364280	 4.835190	 0.444000	 131.530000	 147.340000	 43.445400	-61.588500	 0.422000	 5.908070
    4479	000307433122_00_02	0.005	188640	  3.612	1355.30	  8.803	 2	307433122	       	 3857.00	 12.425	             	 4.648640	 0.594254	           	           	125.673659	-70.674911	 0.605171	 2.681250
    4480	000425938795_00_99	0.005	 19480	 16.702	1343.99	 21.379	99	425938795	       	 3286.00	 12.117	    58.181225	 4.972100	 0.266000	 105.530000	 311.480000	  8.259600	-63.297300	 0.279000	12.248100
    4481	000064008136_00_04	0.005	   840	  4.690	1417.07	 16.422	 4	 64008136	       	 4351.00	  7.648	             	         	 0.680091	 262.840000	 621.740000	 37.257045	-19.979073	 0.793538	 1.902910
    4482	000041898474_01_03	0.005	  1990	  1.183	1386.79	  8.114	 3	 41898474	       	 5381.00	  9.604	    97.871500	 4.423930	 0.933188	 -49.082300	 -28.453500	 21.605805	-41.463628	 0.982276	 0.984621
    4483	000441422527_00_01	0.005	  3770	  1.862	1325.47	  0.373	 1	441422527	       	 5876.00	  6.157	   141.350555	         	 1.036850	 -28.009800	 -15.070600	311.298862	-35.166392	 6.003600	 0.004792
    4484	000349677777_01_02	0.005	   790	  5.677	1365.96	 13.533	 2	349677777	       	        	  5.756	             	         	         	           	           	112.285057	-63.245750	         	
    4485	000041173537_01_99	0.005	   750	  2.593	1325.45	  0.593	99	 41173537	       	 4609.00	 11.462	   120.067000	 4.542260	 0.729884	  59.630800	 -27.036000	 91.297846	-69.799777	 0.758076	 1.675390
    4486	000055272119_01_02	0.005	  3410	  6.442	1360.96	  7.538	 2	 55272119	       	 3558.00	  9.330	296804.344000	         	 0.489186	  10.086400	   3.832090	 76.572387	-62.166356	 0.488834	
    4487	000219319702_00_01	0.005	   750	  6.561	1327.83	  7.135	 1	219319702	       	 5856.00	  9.058	   107.854813	 4.297180	 1.058050	 -75.320800	-102.045000	326.457121	-59.794807	 1.210260	 0.596857
    4488	000396721478_00_02	0.005	   750	  2.908	1359.07	 11.985	 2	396721478	       	 3709.00	  8.756	  2627.788000	         	 0.551149	  -6.784160	   0.934920	 65.640106	-56.058170	 0.554454	
    4489	000224285325_00_02	0.005	    30	  0.755	1354.20	  0.385	 2	224285325	       	 7111.00	  7.006	    82.532120	 4.181690	 1.579920	-857.074000	 255.461000	356.637025	-41.581904	 1.689220	 0.327775
    4490	000140758953_00_01	0.005	  6820	  2.577	1331.97	  8.290	 1	140758953	       	 3198.00	 13.309	             	         	         	 -16.403500	 -57.980900	 74.098671	-73.276777	         	
    4491	000031850842_00_02	0.005	     0	  2.000	1354.29	  2.319	 2	 31850842	       	 5365.00	 10.108	             	         	         	  12.643400	   3.805080	 52.153516	-66.920154	         	
    4492	000355707036_00_02	0.005	   510	  3.217	1366.29	 13.375	 2	355707036	  0.030	 5764.21	  8.176	    56.762066	 4.560000	 1.006590	 -77.985000	  82.567800	  1.368672	-61.225879	 0.937637	 1.221090
    4493	000029779873_02_99	0.005	  5890	  3.129	1331.32	 12.235	99	 29779873	       	 3211.00	 12.495	             	         	         	           	           	 64.806456	-71.353104	         	
    4494	000165941376_00_03	0.005	 10250	  2.296	1390.30	  9.903	 3	165941376	       	 3261.00	 10.797	             	         	         	   9.123550	  82.465200	 31.757348	-44.110564	         	
    4495	000234512399_00_99	0.005	  1040	  4.971	1330.43	 18.987	99	234512399	       	 3149.00	  3.257	   187.969925	         	         	   1.000000	  74.000000	 13.407860	-62.871296	         	
    4496	000349677777_00_02	0.005	   440	  1.584	1356.20	  4.952	 2	349677777	       	        	  5.756	             	         	         	           	           	112.285057	-63.245750	         	
    4497	000149248196_01_01	0.005	  4160	  1.840	1334.71	  9.595	 1	149248196	       	 5128.00	  6.049	    13.656042	         	 0.795152	 140.473000	  46.861300	 82.186873	-65.448621	 0.836071	 1.360570
    4498	000231058925_00_99	0.005	  9130	  0.723	1354.31	  0.370	99	231058925	       	 2912.00	 13.133	             	         	         	           	           	 30.777441	-55.761688	         	
    4499	000257525627_00_04	0.005	 23390	  0.862	1410.96	  0.228	 4	257525627	       	 6859.00	 11.413	             	         	         	  -8.503660	   2.319880	 45.811759	-23.186670	         	
    4500	000253934781_00_01	0.005	  2580	 12.441	1335.14	 12.469	 1	253934781	 -0.030	 4628.00	  4.936	    95.693780	 2.590000	 2.185295	 -39.000000	 -41.000000	339.147725	-31.663842	12.327000	 0.001167
    4501	000165184400_00_04	0.005	 18660	  1.228	1411.49	  0.663	 4	165184400	       	 3026.00	 12.335	             	         	         	 -18.043100	  93.438700	 47.705886	-36.279760	         	
    4502	000038699658_00_03	0.005	   230	  1.790	1392.79	 11.953	 3	 38699658	       	        	  4.676	   196.850400	         	         	  22.600000	 -19.100000	 66.272232	-61.238167	         	
    4503	000055451784_00_04	0.005	 11920	  2.336	1415.55	 11.635	 4	 55451784	       	 7010.00	 10.038	   339.914520	 4.121180	 1.542790	  19.531200	   2.838920	 70.651469	-62.879099	 1.789680	 0.269141
    4504	000033864387_00_02	0.005	  6870	  5.203	1361.31	 14.855	 2	 33864387	       	 3464.00	 11.360	             	         	         	  37.391000	  58.733600	 65.412714	-72.565601	         	
    4505	000149988523_01_02	0.005	   460	  2.316	1359.16	 14.496	 2	149988523	       	 3183.00	  3.845	   253.164551	         	         	   7.400000	  16.800000	 90.538948	-60.096804	         	
    4506	000271594769_00_02	0.005	  1320	 10.579	1366.08	 14.044	 2	271594769	  0.013	 5634.03	 10.691	   160.964523	 4.577850	 1.067900	 -20.123500	   3.343430	108.519848	-72.089325	 0.986516	 1.112290
    4507	000001029392_00_04	0.005	 29250	  1.374	1411.03	  0.624	 4	  1029392	       	 6015.00	 10.340	   219.217000	         	         	 -20.901600	  27.236800	 33.812097	-10.800204	         	
    4508	000260304296_00_03	0.005	  5700	  1.686	1386.27	  0.513	 3	260304296	       	 6725.00	  9.093	   177.605865	 4.195320	 1.432040	   6.012870	  -8.519020	 94.615669	-57.013569	 1.583180	 0.360881
    4509	000279949020_02_03	0.005	  2310	 13.132	1395.04	  9.499	 3	279949020	 -0.800	 5860.00	  8.790	   175.226791	 3.510000	 1.160980	  11.066600	  11.763300	 40.391942	-59.985363	 2.305060	 0.094793
    4510	000402065927_00_01	0.005	 44240	  1.985	1325.60	  0.316	 1	402065927	       	 6726.00	 11.071	   569.524000	 4.195160	 1.432454	 -19.390500	 -24.593100	352.670154	-69.892879	 1.583700	 0.360628
    4511	000041226614_00_04	0.005	   880	  4.604	1417.03	 16.485	 4	 41226614	 -0.750	 5496.10	  9.477	   102.340736	 3.590000	 1.095190	 -94.013300	  16.352600	 91.712234	-70.536530	 1.141580	 0.736157
    4512	000302377925_00_01	0.005	   690	  3.953	1325.70	 17.686	 1	302377925	       	 6095.00	  9.756	   164.815000	 4.287710	 1.144388	  -6.300000	 -22.000000	320.842377	-29.202170	 1.272460	 0.555448
    4513	000234523773_00_02	0.005	  6330	  5.441	1366.30	 12.286	 2	234523773	       	 3177.00	 11.451	             	         	         	 -53.907800	 102.744000	 15.682302	-62.592917	         	
    4514	000175399281_00_02	0.005	  3170	  1.201	1361.62	  9.446	 2	175399281	       	 5691.00	  9.953	   150.667000	 4.361720	 1.012919	 -13.900000	  -8.200000	349.481098	-36.054403	 1.099370	 0.762332
    4515	000270038761_01_01	0.005	  2540	  3.555	1325.33	  0.791	 1	270038761	       	 3343.00	 11.355	    46.253920	 4.942720	 0.301000	 -35.520000	 120.410000	311.713500	-28.487100	 0.307000	10.402800
    4516	000092254719_00_01	0.005	 92420	  4.754	1331.30	 11.361	 1	 92254719	       	 3105.00	 13.593	             	 5.065030	 0.171000	 -48.900000	 108.370000	312.965800	-30.777900	 0.201000	21.057600
    4517	000207205231_00_04	0.005	   270	  3.249	1416.88	 16.770	 4	207205231	       	 3164.00	  3.508	   403.225800	         	         	  13.500000	  18.800000	 48.138159	-57.321567	         	
    4518	000304133717_00_02	0.005	  7860	 13.477	1362.31	 13.358	 2	304133717	       	 3290.00	 12.450	             	         	         	           	           	 28.272416	-73.133774	         	
    4519	000382604704_00_99	0.005	   800	  3.612	1347.75	 25.928	99	382604704	       	 3823.00	  8.079	             	         	         	   1.316600	   0.153342	 39.368581	-63.065582	         	
    4520	000033734143_00_99	0.005	  1330	  3.959	1347.61	 23.516	99	 33734143	       	 3943.00	  9.779	             	 4.691160	 0.655000	-107.270000	 -19.240000	 61.672000	-76.404500	 0.605000	 2.957840
    4521	000260352227_01_99	0.005	   420	  2.350	1327.66	 21.744	99	260352227	       	 4009.00	  8.163	  1205.113770	         	 0.626300	   5.998530	  -0.790647	 94.785719	-56.680588	 0.644964	
    4522	000167303776_03_02	0.005	 51910	  2.873	1356.74	 16.078	 2	167303776	       	 3152.00	 14.131	             	         	         	  35.737900	   6.547460	 98.033297	-68.178318	         	
    4523	000308852618_00_04	0.005	   550	  1.251	1411.07	  0.325	 4	308852618	       	 6358.00	 10.052	   167.405319	 4.458220	 1.263890	   1.347720	  24.034200	122.490504	-64.724976	 1.098900	 0.952434
    4524	000220473309_00_03	0.005	  1640	  1.749	1387.74	  8.714	 3	220473309	       	 3874.00	  8.319	    22.987845	 4.712770	 0.624000	  74.137700	  35.303800	 75.196400	-57.257100	 0.576000	 3.265260
    4525	000281923176_00_03	0.005	  1130	  5.106	1394.04	  8.757	 3	281923176	       	 5552.00	  8.778	    55.636852	 4.578070	 0.977971	   4.620490	 -64.894400	129.803443	-76.259202	 0.842060	 1.637940
    4526	000219993473_00_99	0.005	  9350	  3.285	1363.88	 30.505	99	219993473	       	 3006.00	 12.189	             	         	         	           	           	 31.221569	-53.771183	         	
    4527	000089502706_01_02	0.005	  9560	  0.963	1362.74	 13.267	 2	 89502706	       	 3632.00	 11.061	    64.893320	 4.805230	 0.486000	 -18.090000	 127.270000	356.843500	-23.288100	 0.457000	 5.091990
    4528	000272232401_00_04	0.005	  2740	  6.354	1415.98	  9.560	 4	272232401	       	 3400.00	  8.916	    16.986906	 4.885220	 0.419000	-193.679000	-100.091000	117.302800	-76.701800	 0.387000	 7.229050
    4529	000149664254_00_04	0.005	   600	  8.887	1417.10	 16.318	 4	149664254	 -0.370	 5719.50	  8.782	   119.385000	 4.000000	 1.104803	  64.290000	   4.940000	 87.739957	-63.326511	 1.738930	 0.210107
    4530	000349677777_03_99	0.005	  1190	  1.968	1332.79	 16.861	99	349677777	       	        	  5.756	             	         	         	           	           	112.285057	-63.245750	         	
    4531	000441432810_00_01	0.005	   780	  5.731	1325.74	 17.417	 1	441432810	       	 5446.00	  9.172	    81.776160	 4.418260	 0.950496	  10.453700	 -21.339400	311.722292	-30.889589	 0.997836	 0.956693
    4532	000167574282_00_03	0.005	  9140	  2.304	1390.47	  9.525	 3	167574282	  0.098	 5290.93	 10.823	   151.143890	 4.617210	 0.894270	  15.188200	 -19.136000	101.395680	-61.320537	 0.891000	 1.264260
    4533	000149988523_02_02	0.005	   500	  2.449	1364.18	 11.975	 2	149988523	       	 3183.00	  3.845	   253.164551	         	         	   7.400000	  16.800000	 90.538948	-60.096804	         	
    4534	000354606420_00_03	0.005	  6800	  6.022	1389.58	  8.415	 3	354606420	       	 3362.00	 11.837	    60.136360	 4.934600	 0.313000	 108.070000	 266.900000	 24.585500	-53.890600	 0.316000	 9.919350
    4535	000300323829_01_99	0.005	   430	  3.669	1347.51	 28.524	99	300323829	       	 3831.00	  8.119	   804.925800	         	 0.587683	  24.524800	 -11.844100	110.346418	-67.292656	 0.597195	
    4536	000248382514_00_03	0.005	  1020	  2.483	1390.19	 14.573	 3	248382514	       	 2845.00	  5.264	             	         	         	  -1.000000	  60.000000	 18.561798	 -2.179498	         	
    4537	000238196979_00_03	0.005	103140	  6.959	1391.67	  9.423	 3	238196979	       	 4894.00	 10.971	   129.987000	 4.509280	 0.800170	  38.267600	  23.675000	 57.033447	-72.890296	 0.824450	 1.427880
    4538	000272357134_01_01	0.005	  1050	  5.748	1326.83	  4.196	 1	272357134	       	 6538.96	  8.519	   169.732025	         	 1.473300	  -9.230940	  -0.280114	119.479591	-73.473114	 2.350550	 0.113444
    4539	000279136624_00_04	0.005	  3720	  7.126	1417.06	 16.421	 4	279136624	       	 5729.00	 10.904	   164.867722	 4.583000	 1.022700	   9.878210	  -0.985962	 50.809708	 -5.455419	 0.856221	 1.629260
    4540	000149988523_06_99	0.005	   280	  1.846	1332.05	 17.315	99	149988523	       	 3183.00	  3.845	   253.164551	         	         	   7.400000	  16.800000	 90.538948	-60.096804	         	
    4541	000279614617_05_99	0.005	  1070	  3.576	1329.31	 20.639	99	279614617	 -0.109	 5522.77	  9.120	   253.112300	 4.187380	 0.921858	 -16.633400	   3.467590	106.301281	-57.570484	 3.089840	 0.031250
    4542	000306508587_00_02	0.005	 12040	  2.574	1354.13	  0.554	 2	306508587	 -0.337	 6467.93	 11.452	   401.496000	 4.244810	 1.208895	  10.662700	  -3.611880	118.877049	-66.995659	 1.375020	 0.465012
    4543	000423782480_00_04	0.005	   520	  7.171	1417.06	 16.436	 4	423782480	 -0.630	 5899.50	  8.593	   119.441635	 4.100000	 1.061690	  97.073000	   7.707040	 51.927353	-27.411872	 1.604000	 0.257267
    4544	000234337032_05_99	0.005	    60	  9.115	1325.97	 13.363	99	234337032	       	 2750.00	  3.742	   154.798767	         	         	  31.900000	 -12.000000	 36.945298	-69.523925	         	
    4545	000075377304_00_03	0.005	 31810	  1.089	1385.99	  0.201	 3	 75377304	       	 6148.00	 10.962	             	         	         	  -8.109570	  40.926600	  7.089157	-14.887996	         	
    4546	000234334772_02_99	0.005	   400	  6.515	1342.31	 37.180	99	234334772	       	 3134.00	  3.782	   282.485870	         	         	   1.100000	 -20.600000	 36.360305	-66.493965	         	
    4547	000141977935_00_99	0.005	  2000	  4.456	1347.48	 23.647	99	141977935	       	 5532.00	  9.518	   108.216309	 4.373960	 0.972869	  49.559000	  14.298100	 96.387049	-76.426621	 1.062330	 0.811477
    4548	000177082055_02_99	0.005	   440	  0.525	1325.47	  0.229	99	177082055	       	 7735.00	  8.262	   119.808975	 4.411080	 1.823220	  27.434400	  12.325400	103.547172	-68.158111	 1.393450	 0.673853
    4549	000388179896_04_02	0.005	 60940	  1.453	1355.48	  3.750	 2	388179896	       	 5179.00	  9.990	   125.675583	 4.266660	 0.878011	  40.895500	  31.126200	 51.897968	-72.848658	 1.141910	 0.589664
    4550	000167722437_02_99	0.005	   150	  0.525	1325.39	  0.212	99	167722437	       	 7298.00	  8.410	   154.423900	 4.224380	 1.649240	  -7.675000	 -19.043700	103.301544	-61.651404	 1.643100	 0.371785
    4551	000231852097_02_01	0.005	   280	  0.470	1325.49	  0.220	 1	231852097	       	 7090.00	  8.386	             	         	         	   4.800000	  26.600000	 27.179260	-65.768776	         	
    4552	000029861760_00_01	0.005	 10790	  3.778	1331.13	 12.881	 1	 29861760	       	 3504.00	 12.428	   106.853455	 4.862680	 0.404000	-211.970000	  56.060000	316.745900	-28.798300	 0.390000	 6.810630
    4553	000111362929_00_03	0.005	  1370	  1.040	1390.53	 13.820	 3	111362929	       	 6178.00	  8.007	   187.304688	 3.547440	 1.180300	  -4.564320	  58.516000	 31.430366	-41.180703	 3.030350	 0.042414
    4554	000092254667_01_01	0.005	 10320	  4.026	1332.96	 10.492	 1	 92254667	       	 4222.00	 11.942	   115.755000	 4.583950	 0.660331	-108.520000	  -4.160000	312.997842	-30.883162	 0.687257	 2.034250
    4555	000031779608_00_02	0.005	  1420	  1.626	1354.47	  0.506	 2	 31779608	       	 5799.00	 10.634	   237.544300	 4.240000	 1.041550	 -37.259100	 -38.576200	 50.273033	-70.926655	 1.282490	 0.493763
    4556	000294273900_00_03	0.005	  1270	  2.500	1387.70	 12.935	 3	294273900	       	 6770.00	  8.868	   157.449371	 4.116420	 1.450530	 -19.985300	  29.735900	108.710955	-59.267834	 1.744880	 0.273042
    4557	000152250936_01_01	0.005	307880	  1.245	1334.43	  9.250	 1	152250936	       	 8631.00	 14.775	             	         	         	 -86.260000	   4.100000	312.378254	-30.084157	         	
    4558	000234340131_00_02	0.005	 98300	  1.000	1354.21	  0.378	 2	234340131	       	 5751.00	 17.076	             	         	         	   4.264740	  28.308900	 37.713113	-68.701584	         	
    4559	000453095489_01_01	0.005	  2830	  1.823	1325.31	  0.308	 1	453095489	       	 3299.00	 12.488	             	         	         	 111.236000	 -68.067400	113.913860	-67.694512	         	
    4560	000287175225_02_03	0.005	  1940	  0.500	1385.96	  0.243	 3	287175225	       	 7692.00	 10.978	             	         	         	  -4.252430	   0.191294	 26.735424	 -9.752719	         	
    4561	000146725602_02_03	0.005	 37250	  1.495	1388.71	 10.096	 3	146725602	       	 3177.00	 13.994	             	         	         	  -2.501070	  49.464000	 44.756116	-42.539006	         	
    4562	000167344029_00_99	0.005	 41980	 30.761	1360.38	 18.543	99	167344029	       	 4089.00	 10.403	             	 0.200000	         	  41.925200	  23.636300	 98.759574	-69.864429	         	
    4563	000425907353_01_99	0.005	   230	  9.143	1332.10	 17.398	99	425907353	       	 3432.00	  5.210	   401.939667	         	         	 -44.962600	  15.827600	  2.422322	-63.589784	         	
    4564	000332861851_00_04	0.005	  2410	  8.608	1421.54	 11.960	 4	332861851	       	 4378.00	 10.435	    97.018720	 4.372750	 0.684525	-140.192000	  23.346000	 34.470102	 -3.084520	 0.892348	 0.963355
